date,RRP,holiday
2017-07-18,109.9969729,N
2017-07-19,109.5605504,N
2017-07-20,133.736501,N
2017-07-21,130.1927109,N
2017-07-22,91.65608062,N
2017-07-23,107.8923323,N
2017-07-24,122.6544774,N
2017-07-25,113.0336114,N
2017-07-26,117.2808433,N
2017-07-27,117.3154738,N
2017-07-28,111.3069682,N
2017-07-29,93.45310086,N
2017-07-30,91.41616627,N
2017-07-31,137.4766901,N
2017-08-01,137.9754246,N
2017-08-02,113.4923335,N
2017-08-03,169.2338271,N
2017-08-04,110.3517269,N
2017-08-05,82.76667325,N
2017-08-06,86.20220241,N
2017-08-07,111.4890145,N
2017-08-08,111.5513751,N
2017-08-09,105.283102,N
2017-08-10,86.91654833,N
2017-08-11,78.92563543,N
2017-08-12,77.12359093,N
2017-08-13,68.29417174,N
2017-08-14,101.399598,N
2017-08-15,99.0861742,N
2017-08-16,72.16481732,N
2017-08-17,73.71456005,N
2017-08-18,92.10754493,N
2017-08-19,97.96893516,N
2017-08-20,92.81587829,N
2017-08-21,108.906684,N
2017-08-22,107.9380963,N
2017-08-23,106.6475104,N
2017-08-24,118.9186938,N
2017-08-25,120.1723289,N
2017-08-26,93.65754189,N
2017-08-27,93.11747779,N
2017-08-28,163.4092605,N
2017-08-29,143.84804,N
2017-08-30,118.2950765,N
2017-08-31,115.4257008,N
2017-09-01,102.2781632,N
2017-09-02,89.32991678,N
2017-09-03,67.07312753,N
2017-09-04,93.82662098,N
2017-09-05,95.60201814,N
2017-09-06,101.0173763,N
2017-09-07,93.02525491,N
2017-09-08,102.4160808,N
2017-09-09,96.91024413,N
2017-09-10,91.88390937,N
2017-09-11,86.68557783,N
2017-09-12,94.77296866,N
2017-09-13,88.36193594,N
2017-09-14,89.57361118,N
2017-09-15,89.23620112,N
2017-09-16,89.60758713,N
2017-09-17,75.50959889,N
2017-09-18,79.7834479,N
2017-09-19,92.37276862,N
2017-09-20,82.59561088,N
2017-09-21,74.95776902,N
2017-09-22,75.28911916,N
2017-09-23,63.0173962,N
2017-09-24,43.1973476,N
2017-09-25,71.24106571,N
2017-09-26,79.80022526,N
2017-09-27,72.5455091,N
2017-09-28,61.64955658,N
2017-09-29,42.63467565,Y
2017-09-30,47.30994353,N
2017-10-01,58.98962758,N
2017-10-02,74.49715829,N
2017-10-03,79.05914605,N
2017-10-04,71.10873323,N
2017-10-05,65.31573626,N
2017-10-06,53.42903945,N
2017-10-07,38.89411226,N
2017-10-08,56.16035213,N
2017-10-09,68.87949682,N
2017-10-10,77.45230854,N
2017-10-11,55.55322179,N
2017-10-12,56.95927733,N
2017-10-13,83.75674609,N
2017-10-14,85.40388327,N
2017-10-15,71.60289058,N
2017-10-16,84.01322671,N
2017-10-17,76.51584579,N
2017-10-18,92.33412136,N
2017-10-19,80.3767171,N
2017-10-20,72.71584684,N
2017-10-21,73.10833941,N
2017-10-22,76.32822257,N
2017-10-23,90.67566504,N
2017-10-24,91.93047541,N
2017-10-25,98.04241531,N
2017-10-26,89.91123068,N
2017-10-27,78.66088236,N
2017-10-28,81.09446701,N
2017-10-29,61.46252749,N
2017-10-30,77.42179007,N
2017-10-31,86.95725767,N
2017-11-01,87.02754256,N
2017-11-02,87.51016268,N
2017-11-03,76.92584895,N
2017-11-04,78.73458189,N
2017-11-05,77.63660268,N
2017-11-06,80.93422103,N
2017-11-07,78.3177663,Y
2017-11-08,90.99575509,N
2017-11-09,85.58259467,N
2017-11-10,92.61553695,N
2017-11-11,83.49493924,N
2017-11-12,73.95006482,N
2017-11-13,102.5536814,N
2017-11-14,94.73168487,N
2017-11-15,90.97415977,N
2017-11-16,88.81610737,N
2017-11-17,99.44627676,N
2017-11-18,89.77027766,N
2017-11-19,81.88131427,N
2017-11-20,131.3009413,N
2017-11-21,152.7547663,N
2017-11-22,116.8798367,N
2017-11-23,105.2716657,N
2017-11-24,116.5617909,N
2017-11-25,99.01042074,N
2017-11-26,83.11451412,N
2017-11-27,84.60892315,N
2017-11-28,130.5019687,N
2017-11-29,166.5526468,N
2017-11-30,131.4914339,N
2017-12-01,87.15229595,N
2017-12-02,66.25585865,N
2017-12-03,67.75806637,N
2017-12-04,84.04175782,N
2017-12-05,82.84205791,N
2017-12-06,89.56405055,N
2017-12-07,102.5919318,N
2017-12-08,87.46772198,N
2017-12-09,82.98083753,N
2017-12-10,81.0891636,N
2017-12-11,97.60539576,N
2017-12-12,104.9958379,N
2017-12-13,94.49815198,N
2017-12-14,101.8652498,N
2017-12-15,105.4358596,N
2017-12-16,99.47541633,N
2017-12-17,82.04932328,N
2017-12-18,117.2653843,N
2017-12-19,106.4977263,N
2017-12-20,78.73760078,N
2017-12-21,85.77543165,N
2017-12-22,81.598863,N
2017-12-23,79.89884834,N
2017-12-24,58.93911386,N
2017-12-25,44.90030063,Y
2017-12-26,72.84524212,Y
2017-12-27,113.6548037,N
2017-12-28,109.4926892,N
2017-12-29,93.83408893,N
2017-12-30,59.47516902,N
2017-12-31,61.49347092,N
2018-01-01,71.8177473,Y
2018-01-02,69.38772963,N
2018-01-03,67.23811677,N
2018-01-04,78.7381874,N
2018-01-05,90.82817034,N
2018-01-06,75.59138621,N
2018-01-07,80.97604617,N
2018-01-08,87.93157864,N
2018-01-09,76.71739452,N
2018-01-10,80.21227444,N
2018-01-11,87.80265805,N
2018-01-12,94.00071925,N
2018-01-13,73.27654592,N
2018-01-14,66.65958191,N
2018-01-15,86.37851455,N
2018-01-16,92.83687768,N
2018-01-17,100.2774263,N
2018-01-18,1210.13792,N
2018-01-19,647.5741634,N
2018-01-20,94.10481486,N
2018-01-21,121.7119723,N
2018-01-22,115.1294838,N
2018-01-23,102.3741093,N
2018-01-24,103.427874,N
2018-01-25,155.5028059,N
2018-01-26,91.43489281,Y
2018-01-27,104.878878,N
2018-01-28,290.419644,N
2018-01-29,107.6574249,N
2018-01-30,78.57443881,N
2018-01-31,65.21755805,N
2018-02-01,72.41222981,N
2018-02-02,80.45435373,N
2018-02-03,86.51700791,N
2018-02-04,98.92184656,N
2018-02-05,103.8301928,N
2018-02-06,104.2296312,N
2018-02-07,624.2609343,N
2018-02-08,106.6526349,N
2018-02-09,113.7060807,N
2018-02-10,83.52152692,N
2018-02-11,66.27235744,N
2018-02-12,93.17393574,N
2018-02-13,99.60943335,N
2018-02-14,72.04642836,N
2018-02-15,83.18774095,N
2018-02-16,86.83534632,N
2018-02-17,82.75830709,N
2018-02-18,77.33761623,N
2018-02-19,74.67782818,N
2018-02-20,78.80051783,N
2018-02-21,84.55573944,N
2018-02-22,88.84783879,N
2018-02-23,85.71319638,N
2018-02-24,75.07065351,N
2018-02-25,55.99939481,N
2018-02-26,76.80551434,N
2018-02-27,73.63540059,N
2018-02-28,69.09284173,N
2018-03-01,78.60161635,N
2018-03-02,91.86653114,N
2018-03-03,80.62405226,N
2018-03-04,72.59906688,N
2018-03-05,70.61555772,N
2018-03-06,61.35468536,N
2018-03-07,73.26754588,N
2018-03-08,94.57427046,N
2018-03-09,99.17049915,N
2018-03-10,91.9884432,N
2018-03-11,74.15265258,N
2018-03-12,63.45220472,Y
2018-03-13,77.09496678,N
2018-03-14,97.28174892,N
2018-03-15,101.6909409,N
2018-03-16,92.59423224,N
2018-03-17,75.22999429,N
2018-03-18,62.87276065,N
2018-03-19,77.17016536,N
2018-03-20,72.75516331,N
2018-03-21,71.19834535,N
2018-03-22,77.2804276,N
2018-03-23,78.64044241,N
2018-03-24,71.96661907,N
2018-03-25,40.2567047,N
2018-03-26,70.83068032,N
2018-03-27,64.5691959,N
2018-03-28,72.11195577,N
2018-03-29,79.36508194,N
2018-03-30,69.45286966,Y
2018-03-31,81.4067717,Y
2018-04-01,73.9678419,Y
2018-04-02,62.41010124,Y
2018-04-03,80.11073706,N
2018-04-04,90.0737408,N
2018-04-05,86.89192959,N
2018-04-06,85.68790461,N
2018-04-07,84.8974312,N
2018-04-08,58.23872152,N
2018-04-09,91.69364451,N
2018-04-10,76.33364802,N
2018-04-11,75.04094506,N
2018-04-12,77.71452371,N
2018-04-13,69.76320109,N
2018-04-14,37.74139841,N
2018-04-15,31.68232539,N
2018-04-16,69.36093257,N
2018-04-17,86.53439286,N
2018-04-18,82.879098,N
2018-04-19,93.53314282,N
2018-04-20,95.73201718,N
2018-04-21,74.43968926,N
2018-04-22,76.31824515,N
2018-04-23,72.74094732,N
2018-04-24,88.09094154,N
2018-04-25,77.46186644,Y
2018-04-26,82.43349185,N
2018-04-27,78.21485418,N
2018-04-28,70.00039141,N
2018-04-29,64.15897472,N
2018-04-30,77.96915056,N
2018-05-01,73.97482022,N
2018-05-02,67.27490234,N
2018-05-03,52.76831167,N
2018-05-04,54.639356,N
2018-05-05,58.57488525,N
2018-05-06,61.89517764,N
2018-05-07,49.41762224,N
2018-05-08,101.2917412,N
2018-05-09,127.5907803,N
2018-05-10,62.88102341,N
2018-05-11,63.67306972,N
2018-05-12,62.66221491,N
2018-05-13,65.51000398,N
2018-05-14,111.6666324,N
2018-05-15,97.88032901,N
2018-05-16,124.0856314,N
2018-05-17,108.9515501,N
2018-05-18,96.16165639,N
2018-05-19,93.62343477,N
2018-05-20,78.28073546,N
2018-05-21,82.72297125,N
2018-05-22,91.62118213,N
2018-05-23,118.6907459,N
2018-05-24,99.48806096,N
2018-05-25,92.9895292,N
2018-05-26,74.74674107,N
2018-05-27,54.18703142,N
2018-05-28,70.1715574,N
2018-05-29,81.97839952,N
2018-05-30,82.53594402,N
2018-05-31,90.35783775,N
2018-06-01,101.4128802,N
2018-06-02,99.85347925,N
2018-06-03,91.04372963,N
2018-06-04,120.2520374,N
2018-06-05,105.8039052,N
2018-06-06,106.2306746,N
2018-06-07,87.71079113,N
2018-06-08,130.0827333,N
2018-06-09,110.6732404,N
2018-06-10,75.51946753,N
2018-06-11,56.39994652,Y
2018-06-12,78.29441631,N
2018-06-13,84.57953272,N
2018-06-14,72.49179642,N
2018-06-15,74.90558581,N
2018-06-16,81.80076688,N
2018-06-17,62.27267155,N
2018-06-18,112.5014975,N
2018-06-19,110.0561904,N
2018-06-20,91.28934192,N
2018-06-21,141.5569781,N
2018-06-22,131.5621328,N
2018-06-23,98.83636551,N
2018-06-24,95.15597072,N
2018-06-25,120.2781698,N
2018-06-26,102.3492036,N
2018-06-27,102.4178146,N
2018-06-28,112.8005434,N
2018-06-29,78.80664274,N
2018-06-30,72.96367256,N
2018-07-01,83.37499237,N
2018-07-02,87.32429509,N
2018-07-03,64.59208889,N
2018-07-04,57.00809903,N
2018-07-05,52.74356752,N
2018-07-06,52.97184575,N
2018-07-07,45.21171494,N
2018-07-08,47.89162306,N
2018-07-09,80.82555675,N
2018-07-10,94.62388585,N
2018-07-11,81.95251914,N
2018-07-12,111.8205168,N
2018-07-13,104.6546578,N
2018-07-14,85.80095082,N
2018-07-15,67.79090994,N
2018-07-16,87.63465708,N
2018-07-17,71.11637388,N
2018-07-18,72.33715337,N
2018-07-19,83.93095962,N
2018-07-20,88.90871173,N
2018-07-21,91.69945598,N
2018-07-22,73.13566324,N
2018-07-23,80.3554361,N
2018-07-24,71.11529432,N
2018-07-25,76.47250325,N
2018-07-26,86.40659409,N
2018-07-27,71.86981662,N
2018-07-28,57.98204775,N
2018-07-29,29.41428267,N
2018-07-30,60.04030816,N
2018-07-31,60.90555224,N
2018-08-01,78.76164185,N
2018-08-02,68.07737227,N
2018-08-03,79.40708144,N
2018-08-04,44.88904487,N
2018-08-05,37.44398417,N
2018-08-06,83.71209075,N
2018-08-07,75.54124144,N
2018-08-08,89.6868364,N
2018-08-09,82.76084698,N
2018-08-10,58.05035802,N
2018-08-11,64.60234253,N
2018-08-12,48.78894063,N
2018-08-13,79.75906696,N
2018-08-14,69.12775118,N
2018-08-15,67.79660476,N
2018-08-16,95.26710489,N
2018-08-17,77.61776722,N
2018-08-18,38.30114714,N
2018-08-19,50.44694847,N
2018-08-20,102.3388107,N
2018-08-21,119.2284324,N
2018-08-22,104.8161592,N
2018-08-23,89.57937056,N
2018-08-24,97.46784435,N
2018-08-25,118.4878363,N
2018-08-26,105.4622088,N
2018-08-27,105.0118031,N
2018-08-28,119.8230737,N
2018-08-29,118.3790102,N
2018-08-30,97.16641883,N
2018-08-31,122.4259917,N
2018-09-01,104.0260614,N
2018-09-02,137.1315117,N
2018-09-03,139.5163849,N
2018-09-04,119.5743436,N
2018-09-05,111.5407535,N
2018-09-06,138.9075384,N
2018-09-07,161.5068282,N
2018-09-08,109.2937712,N
2018-09-09,67.61559125,N
2018-09-10,92.61598256,N
2018-09-11,67.33325215,N
2018-09-12,83.69489207,N
2018-09-13,84.9782786,N
2018-09-14,35.22426294,N
2018-09-15,14.67358758,N
2018-09-16,81.63761772,N
2018-09-17,70.68530394,N
2018-09-18,85.45246864,N
2018-09-19,101.0040489,N
2018-09-20,115.429534,N
2018-09-21,110.8134668,N
2018-09-22,83.49359318,N
2018-09-23,79.78001757,N
2018-09-24,93.75513083,N
2018-09-25,118.656356,N
2018-09-26,120.8612104,N
2018-09-27,99.28699725,N
2018-09-28,90.21299546,Y
2018-09-29,86.16408643,N
2018-09-30,86.88451641,N
2018-10-01,111.1212712,N
2018-10-02,104.9424003,N
2018-10-03,122.0868375,N
2018-10-04,97.49945575,N
2018-10-05,105.2909812,N
2018-10-06,100.1029263,N
2018-10-07,87.87165422,N
2018-10-08,87.10126161,N
2018-10-09,99.00074936,N
2018-10-10,73.53969761,N
2018-10-11,85.63040854,N
2018-10-12,88.47236457,N
2018-10-13,74.61660015,N
2018-10-14,56.86416434,N
2018-10-15,79.18245441,N
2018-10-16,89.02524597,N
2018-10-17,122.20067,N
2018-10-18,165.7797098,N
2018-10-19,101.6603803,N
2018-10-20,96.29224204,N
2018-10-21,81.92092442,N
2018-10-22,84.17539042,N
2018-10-23,90.93533587,N
2018-10-24,93.34475257,N
2018-10-25,115.427252,N
2018-10-26,111.2042443,N
2018-10-27,98.83226708,N
2018-10-28,110.2151781,N
2018-10-29,142.3380601,N
2018-10-30,149.0806203,N
2018-10-31,121.6154276,N
2018-11-01,101.7889277,N
2018-11-02,79.01902017,N
2018-11-03,74.72966509,N
2018-11-04,90.90147276,N
2018-11-05,104.6322227,N
2018-11-06,115.778035,Y
2018-11-07,95.56956477,N
2018-11-08,91.88451742,N
2018-11-09,101.7347422,N
2018-11-10,86.72527139,N
2018-11-11,76.6722044,N
2018-11-12,105.4518321,N
2018-11-13,111.5733647,N
2018-11-14,119.6247227,N
2018-11-15,96.50196575,N
2018-11-16,97.76708195,N
2018-11-17,83.26708138,N
2018-11-18,89.24819359,N
2018-11-19,104.471263,N
2018-11-20,110.715976,N
2018-11-21,100.4282531,N
2018-11-22,77.20890254,N
2018-11-23,93.52890647,N
2018-11-24,110.5056773,N
2018-11-25,116.4628124,N
2018-11-26,112.209263,N
2018-11-27,109.7616976,N
2018-11-28,98.17826,N
2018-11-29,116.3293321,N
2018-11-30,106.2941526,N
2018-12-01,71.1047405,N
2018-12-02,24.45538203,N
2018-12-03,71.12619871,N
2018-12-04,92.94554896,N
2018-12-05,86.81499911,N
2018-12-06,125.3081084,N
2018-12-07,177.8618168,N
2018-12-08,113.367033,N
2018-12-09,80.18878765,N
2018-12-10,95.22572314,N
2018-12-11,118.6444142,N
2018-12-12,199.184327,N
2018-12-13,101.8597212,N
2018-12-14,92.95802927,N
2018-12-15,101.632949,N
2018-12-16,101.4492327,N
2018-12-17,101.4038885,N
2018-12-18,104.7225562,N
2018-12-19,117.7077224,N
2018-12-20,75.55546269,N
2018-12-21,65.93243797,N
2018-12-22,69.25045796,N
2018-12-23,65.61224819,N
2018-12-24,96.81717936,N
2018-12-25,55.2385453,Y
2018-12-26,77.57835478,Y
2018-12-27,102.3108963,N
2018-12-28,121.4607191,N
2018-12-29,91.7235266,N
2018-12-30,84.16649527,N
2018-12-31,84.89799706,N
2019-01-01,78.56097897,Y
2019-01-02,92.2020112,N
2019-01-03,127.3803026,N
2019-01-04,121.0209967,N
2019-01-05,83.49352049,N
2019-01-06,65.76640698,N
2019-01-07,85.07795745,N
2019-01-08,104.9077815,N
2019-01-09,91.85154672,N
2019-01-10,96.41374257,N
2019-01-11,116.3056708,N
2019-01-12,88.99664281,N
2019-01-13,75.27302388,N
2019-01-14,188.1976495,N
2019-01-15,222.438419,N
2019-01-16,178.0796754,N
2019-01-17,175.352893,N
2019-01-18,137.8500262,N
2019-01-19,80.78625249,N
2019-01-20,86.60790073,N
2019-01-21,176.68995,N
2019-01-22,278.7777435,N
2019-01-23,154.4731449,N
2019-01-24,4549.645105,N
2019-01-25,906.4372323,N
2019-01-26,163.7336252,Y
2019-01-27,86.39622431,N
2019-01-28,150.9484801,Y
2019-01-29,183.4002093,N
2019-01-30,188.7424195,N
2019-01-31,107.5212334,N
2019-02-01,117.6827391,N
2019-02-02,240.9545239,N
2019-02-03,186.9176322,N
2019-02-04,110.1512267,N
2019-02-05,92.70133953,N
2019-02-06,143.4550561,N
2019-02-07,147.6879095,N
2019-02-08,107.8491587,N
2019-02-09,44.17631186,N
2019-02-10,86.43577587,N
2019-02-11,97.71508951,N
2019-02-12,57.33821194,N
2019-02-13,85.98148307,N
2019-02-14,108.2907152,N
2019-02-15,114.7685038,N
2019-02-16,127.4802754,N
2019-02-17,110.4895928,N
2019-02-18,104.4634554,N
2019-02-19,105.0981782,N
2019-02-20,111.0460243,N
2019-02-21,114.360572,N
2019-02-22,103.0440629,N
2019-02-23,77.03140322,N
2019-02-24,87.18091338,N
2019-02-25,139.955977,N
2019-02-26,115.9396033,N
2019-02-27,123.7875391,N
2019-02-28,160.9384487,N
2019-03-01,1284.799876,N
2019-03-02,132.4925904,N
2019-03-03,153.7842958,N
2019-03-04,135.2064474,N
2019-03-05,118.2619446,N
2019-03-06,75.98119137,N
2019-03-07,103.1975585,N
2019-03-08,106.9388027,N
2019-03-09,95.07842459,N
2019-03-10,74.37493203,N
2019-03-11,81.47204007,Y
2019-03-12,76.97154796,N
2019-03-13,122.2385811,N
2019-03-14,126.7859571,N
2019-03-15,102.6085151,N
2019-03-16,95.25118781,N
2019-03-17,103.9571924,N
2019-03-18,111.1497946,N
2019-03-19,113.6447743,N
2019-03-20,127.2765992,N
2019-03-21,115.460165,N
2019-03-22,111.2407066,N
2019-03-23,98.95473172,N
2019-03-24,97.85759965,N
2019-03-25,80.29292737,N
2019-03-26,95.56789356,N
2019-03-27,114.1613715,N
2019-03-28,108.460275,N
2019-03-29,83.98953774,N
2019-03-30,85.16593486,N
2019-03-31,94.38958823,N
2019-04-01,131.3335309,N
2019-04-02,119.3975507,N
2019-04-03,112.9080676,N
2019-04-04,116.7564884,N
2019-04-05,98.53030197,N
2019-04-06,103.2729949,N
2019-04-07,86.80268601,N
2019-04-08,113.1340539,N
2019-04-09,106.3359468,N
2019-04-10,121.8751363,N
2019-04-11,126.8896051,N
2019-04-12,128.7232047,N
2019-04-13,122.4421606,N
2019-04-14,111.731646,N
2019-04-15,113.1121728,N
2019-04-16,100.0056174,N
2019-04-17,100.1096387,N
2019-04-18,84.83386371,N
2019-04-19,78.14244558,Y
2019-04-20,66.87481389,Y
2019-04-21,80.07625848,Y
2019-04-22,95.10738692,Y
2019-04-23,89.62898584,N
2019-04-24,86.74929284,N
2019-04-25,62.60573067,Y
2019-04-26,60.91838254,N
2019-04-27,79.62008598,N
2019-04-28,86.02286062,N
2019-04-29,121.0296417,N
2019-04-30,96.95170577,N
2019-05-01,90.5638369,N
2019-05-02,103.5866148,N
2019-05-03,101.1629982,N
2019-05-04,103.3834967,N
2019-05-05,108.0955559,N
2019-05-06,112.5055846,N
2019-05-07,94.75371448,N
2019-05-08,114.5284513,N
2019-05-09,113.6303305,N
2019-05-10,93.13527687,N
2019-05-11,87.03653305,N
2019-05-12,87.37738174,N
2019-05-13,77.15737698,N
2019-05-14,89.82269178,N
2019-05-15,100.6447738,N
2019-05-16,98.94296433,N
2019-05-17,96.78385886,N
2019-05-18,86.4417851,N
2019-05-19,76.29416809,N
2019-05-20,93.3443643,N
2019-05-21,104.5578083,N
2019-05-22,115.8944559,N
2019-05-23,88.38713619,N
2019-05-24,91.54712449,N
2019-05-25,74.26293512,N
2019-05-26,63.90308214,N
2019-05-27,87.61101403,N
2019-05-28,79.96477454,N
2019-05-29,85.0039422,N
2019-05-30,100.0150103,N
2019-05-31,100.7077503,N
2019-06-01,113.2446372,N
2019-06-02,108.9225857,N
2019-06-03,115.7252699,N
2019-06-04,149.1184438,N
2019-06-05,155.9883292,N
2019-06-06,162.4919949,N
2019-06-07,139.2008162,N
2019-06-08,102.4160856,N
2019-06-09,69.56130597,N
2019-06-10,47.48787404,Y
2019-06-11,73.07808171,N
2019-06-12,85.79269007,N
2019-06-13,79.5162514,N
2019-06-14,86.65546421,N
2019-06-15,104.4318503,N
2019-06-16,111.2767338,N
2019-06-17,108.7466958,N
2019-06-18,101.3953781,N
2019-06-19,157.026041,N
2019-06-20,141.9795859,N
2019-06-21,123.8097117,N
2019-06-22,111.6098615,N
2019-06-23,127.6019028,N
2019-06-24,117.5189607,N
2019-06-25,124.0512778,N
2019-06-26,106.19914,N
2019-06-27,77.67112944,N
2019-06-28,61.81515593,N
2019-06-29,52.91240414,N
2019-06-30,51.90114988,N
2019-07-01,67.19546461,N
2019-07-02,93.1106743,N
2019-07-03,97.28799981,N
2019-07-04,85.90178264,N
2019-07-05,78.71906603,N
2019-07-06,64.99290405,N
2019-07-07,87.74718655,N
2019-07-08,101.9441713,N
2019-07-09,125.0990315,N
2019-07-10,84.78069491,N
2019-07-11,89.21770528,N
2019-07-12,90.9696995,N
2019-07-13,82.19006879,N
2019-07-14,81.78499643,N
2019-07-15,92.26999314,N
2019-07-16,114.6004499,N
2019-07-17,91.54588645,N
2019-07-18,85.91887883,N
2019-07-19,101.5731984,N
2019-07-20,52.5253199,N
2019-07-21,60.15659043,N
2019-07-22,64.58534309,N
2019-07-23,69.86479583,N
2019-07-24,87.2562993,N
2019-07-25,84.07621011,N
2019-07-26,95.23321785,N
2019-07-27,94.37586715,N
2019-07-28,85.71207304,N
2019-07-29,95.8737528,N
2019-07-30,110.4700594,N
2019-07-31,153.2668494,N
2019-08-01,98.96700554,N
2019-08-02,106.5682167,N
2019-08-03,121.5323565,N
2019-08-04,127.8811699,N
2019-08-05,108.4969239,N
2019-08-06,89.42780511,N
2019-08-07,129.2625292,N
2019-08-08,95.45419528,N
2019-08-09,119.9574815,N
2019-08-10,94.66880878,N
2019-08-11,98.10109395,N
2019-08-12,163.3616367,N
2019-08-13,267.3476499,N
2019-08-14,123.8521422,N
2019-08-15,76.35098087,N
2019-08-16,100.0115921,N
2019-08-17,75.49141332,N
2019-08-18,52.02449269,N
2019-08-19,81.72362524,N
2019-08-20,61.92654742,N
2019-08-21,54.38688032,N
2019-08-22,89.13914759,N
2019-08-23,91.09893111,N
2019-08-24,55.14989882,N
2019-08-25,119.3055933,N
2019-08-26,142.1848103,N
2019-08-27,131.1074194,N
2019-08-28,140.9420211,N
2019-08-29,135.2468604,N
2019-08-30,185.2052836,N
2019-08-31,79.34719837,N
2019-09-01,75.51274154,N
2019-09-02,92.69108892,N
2019-09-03,114.8862595,N
2019-09-04,144.3934345,N
2019-09-05,99.34544347,N
2019-09-06,67.97275419,N
2019-09-07,73.467963,N
2019-09-08,65.37643892,N
2019-09-09,92.61396885,N
2019-09-10,150.0279612,N
2019-09-11,83.05214828,N
2019-09-12,76.52661892,N
2019-09-13,108.2140233,N
2019-09-14,106.4610523,N
2019-09-15,87.63007499,N
2019-09-16,137.4673567,N
2019-09-17,149.599176,N
2019-09-18,151.2558046,N
2019-09-19,82.43824146,N
2019-09-20,106.2793137,N
2019-09-21,112.2577451,N
2019-09-22,103.2310155,N
2019-09-23,109.7326738,N
2019-09-24,148.2298325,N
2019-09-25,192.4850347,N
2019-09-26,139.4994437,N
2019-09-27,69.64095969,Y
2019-09-28,132.2621226,N
2019-09-29,90.4013205,N
2019-09-30,107.8227368,N
2019-10-01,121.3908912,N
2019-10-02,108.6616766,N
2019-10-03,108.8439126,N
2019-10-04,136.3619947,N
2019-10-05,88.04906289,N
2019-10-06,54.72011454,N
2019-10-07,112.0755955,N
2019-10-08,130.6718253,N
2019-10-09,131.5850422,N
2019-10-10,167.9811358,N
2019-10-11,114.6969754,N
2019-10-12,93.12022349,N
2019-10-13,90.16423585,N
2019-10-14,119.0137926,N
2019-10-15,123.2613285,N
2019-10-16,116.3406692,N
2019-10-17,92.4980437,N
2019-10-18,76.31832856,N
2019-10-19,67.01442281,N
2019-10-20,87.53321242,N
2019-10-21,111.6668677,N
2019-10-22,111.449844,N
2019-10-23,99.73613303,N
2019-10-24,82.37009654,N
2019-10-25,70.88468961,N
2019-10-26,44.84928375,N
2019-10-27,87.80824298,N
2019-10-28,104.0916075,N
2019-10-29,130.1986817,N
2019-10-30,130.318312,N
2019-10-31,89.65963518,N
2019-11-01,90.3188415,N
2019-11-02,90.79891252,N
2019-11-03,72.3988408,N
2019-11-04,79.09640417,N
2019-11-05,66.47681474,Y
2019-11-06,58.45195188,N
2019-11-07,63.89768627,N
2019-11-08,81.07754151,N
2019-11-09,70.47488424,N
2019-11-10,86.63900971,N
2019-11-11,66.49132611,N
2019-11-12,57.06984589,N
2019-11-13,64.51938945,N
2019-11-14,74.43626304,N
2019-11-15,72.06559877,N
2019-11-16,67.18721945,N
2019-11-17,66.41186458,N
2019-11-18,72.2810715,N
2019-11-19,81.95589562,N
2019-11-20,83.7632517,N
2019-11-21,72.81531121,N
2019-11-22,65.41297801,N
2019-11-23,49.79429278,N
2019-11-24,60.75544396,N
2019-11-25,71.00111618,N
2019-11-26,47.35059213,N
2019-11-27,59.044675,N
2019-11-28,70.20255196,N
2019-11-29,79.60572907,N
2019-11-30,51.05874163,N
2019-12-01,33.15486702,N
2019-12-02,29.07038255,N
2019-12-03,19.17095068,N
2019-12-04,39.41504815,N
2019-12-05,45.83032615,N
2019-12-06,41.38035927,N
2019-12-07,47.12307019,N
2019-12-08,43.69041139,N
2019-12-09,62.71879257,N
2019-12-10,48.33616468,N
2019-12-11,57.73048537,N
2019-12-12,41.64754349,N
2019-12-13,58.51737364,N
2019-12-14,65.76524835,N
2019-12-15,50.93674307,N
2019-12-16,73.60174913,N
2019-12-17,83.08408218,N
2019-12-18,95.80297192,N
2019-12-19,71.95351192,N
2019-12-20,243.8101596,N
2019-12-21,44.94113626,N
2019-12-22,34.67870591,N
2019-12-23,47.19823427,N
2019-12-24,57.33130511,N
2019-12-25,42.25723939,Y
2019-12-26,41.25598668,Y
2019-12-27,56.12245133,N
2019-12-28,63.2954493,N
2019-12-29,87.68668878,N
2019-12-30,295.8292019,N
2019-12-31,46.25148392,N
2020-01-01,50.92180276,Y
2020-01-02,69.54622563,N
2020-01-03,65.43592156,N
2020-01-04,28.04223073,N
2020-01-05,18.87543557,N
2020-01-06,56.10440026,N
2020-01-07,59.42379013,N
2020-01-08,53.31322981,N
2020-01-09,86.98086498,N
2020-01-10,65.48598559,N
2020-01-11,22.78453983,N
2020-01-12,45.62791308,N
2020-01-13,76.95247324,N
2020-01-14,88.84765354,N
2020-01-15,63.73047072,N
2020-01-16,33.40442593,N
2020-01-17,39.50076193,N
2020-01-18,52.05315547,N
2020-01-19,60.34705595,N
2020-01-20,45.35933548,N
2020-01-21,53.56486954,N
2020-01-22,45.15569085,N
2020-01-23,-1.761423453,N
2020-01-24,49.47943371,N
2020-01-25,50.13282313,N
2020-01-26,51.41502923,Y
2020-01-27,54.45308234,Y
2020-01-28,67.1738294,N
2020-01-29,78.27234224,N
2020-01-30,1044.447303,N
2020-01-31,2809.437516,N
2020-02-01,86.90860795,N
2020-02-02,14.2356353,N
2020-02-03,15.31077199,N
2020-02-04,25.21209272,N
